temperature,pressure,humidity,NaCl,KCl,defect
39.388072321131354,3.1712071065097667,61.49542463576663,0.14699860047344912,0.4680801908436949,1.0
24.308678494144075,2.4277406646422413,49.53194766591374,0.436906916626221,0.27481748698122016,0.0
28.23844269050346,2.1037900395000193,50.2702530806667,0.4057939816425755,0.2913812521273169,0.0
32.61514928204013,2.34601923518048,57.08945518765108,0.44520041812588623,0.335736586375885,0.0
40.45977176374453,2.6492573301240405,61.13633163117145,0.2260761843816832,0.556915363021036,1.0
23.8293152152541,2.606646853686469,58.88850910770996,0.5837154486331384,0.3285243665431787,0.0
32.896064077536955,2.500602737681112,9.434125525958372,0.46788409612942977,0.3050861604235885,0.0
28.837173645764544,2.0914556844659047,40.551731714542846,0.3414374293230407,0.37490058851522134,0.0
22.65262807032524,2.8296228342162024,42.67589236322683,0.6140067846495161,0.2843581763474239,0.0
38.11561279959254,4.1902808381414385,84.3362920374802,0.2034537467852394,0.47183004632641334,1.0
41.66736687737952,3.0721369233453384,75.1616717438574,0.20489193476202294,0.41432684008611254,1.0
22.671351232148716,2.1186376107168927,28.9165541921557,0.5446536506940711,0.3215511479005446,0.0
26.20981135783017,2.115428825106351,35.225103112744776,0.5199610418402782,0.2943218717604774,0.0
15.43359877671101,2.0300484494455677,52.98020014321111,0.6094179547521476,0.2972073908673594,0.0
16.375410837434835,2.9147374209658743,48.813989872031655,0.5479003143392759,0.28113067412688947,0.0
34.96395221523482,3.4609431277453595,69.65994505866381,0.17075839329573544,0.4900549418910675,1.0
19.93584439832788,2.3677425793446947,42.78749315732031,0.7178562173991662,0.2633536980945732,0.0
26.571236662976368,1.4980688177966233,60.44251995738934,0.5194333463338233,0.2629883873725646,0.0
20.459879622393945,2.8177090151046134,42.23461140696178,0.4852659773378494,0.40604967829225547,0.0
28.326526733632996,3.0416194117516104,82.19432641298853,0.3518001463104229,0.48451552910880075,1.0
32.32824384460777,2.529966315133164,82.54904882120815,0.5249450945930072,0.18074431506534816,0.0
23.871118497567323,2.6386884689790957,28.644760446741156,0.5399228192939327,0.2717370630394798,0.0
25.33764102343962,3.1803292979193256,22.222359026380122,0.7492183998600687,0.20940053312189727,0.0
17.87625906893272,1.845589800440444,61.7538449719791,0.4724878571744953,0.25246546532923725,0.0
22.278086377374088,0.9902439220895873,39.82035408058845,0.4682239105982604,0.14307426668829798,0.0
44.4223380339736,3.9938051198170874,73.84192532861039,0.21432914620732824,0.4269715121142763,1.0
19.245032112888488,3.400255590755427,38.28265432803329,0.6071515935581039,0.2429029090419344,0.0
26.87849009172836,3.1194731764697186,46.10299788848731,0.34934659698096004,0.3029952628398219,0.0
21.996806550405974,2.604829707637313,73.97807168144512,0.30344441085234947,0.21874393705587375,0.0
39.36876965720611,3.5482092901073843,92.28686971629199,0.17506721114797402,0.44068504652091095,1.0
21.991466938853016,2.903561298318655,62.93335267830466,0.33660770409407126,0.2792541860939836,0.0
34.26139092254469,2.0132269001477656,28.756594163110318,0.4575168652474362,0.37509764825942976,0.0
24.93251387631033,2.7381788846781094,32.73269395170696,0.550249969612929,0.37056784308728125,0.0
19.711445355220498,2.7527350795833136,7.413820107718593,0.41092511364477363,0.33926728015051416,0.0
29.112724560515943,3.03010495374944,37.859287683758694,0.35731734232186574,0.28366931096693937,0.0
18.895781750144888,3.8798300194555386,64.35054779578488,0.5069337161715348,0.39926901976301465,0.0
38.29720689364922,3.7897252764357123,82.4096434077299,0.3387183127159521,0.3974079723587411,1.0
15.201649380601122,2.2455181871462506,46.67730105571814,0.33050265614833874,0.22982206852181686,0.0
18.359069755507846,2.4872128439040027,49.665495744229204,0.5820232398305984,0.2958108450055468,0.0
25.984306179345616,1.6154620475554409,39.66671686136892,0.5817306203738326,0.41270190544605595,0.0
28.692332899977053,2.152643434455471,53.07138323602676,0.5954085102156628,0.2898830546564956,0.0
25.85684140594985,2.295358780943448,61.48817419220922,0.6218480214871687,0.29083773783953587,0.0
24.421758588058797,2.2379558010327036,25.76169818884291,0.7202013924659616,0.2279044821944095,0.0
23.494481522053555,2.576177436016861,54.49471531756022,0.4643907951380945,0.3472964792635189,0.0
17.607390048162863,2.0887900338088996,63.98652306432001,0.5109571580077858,0.3476588127164677,0.0
21.400778958026457,3.0605153336622357,43.773495665549454,0.45835615667519747,0.3394537600699955,0.0
22.696806145201062,2.5001035324590983,60.51050918180876,0.5001976844755811,0.26853896635763186,0.0
30.285611131094576,2.495349839430693,92.2198166670883,0.6532873355636312,0.2646646615813497,0.0
26.71809144784231,2.336052641743541,48.43485810519662,0.3654985516069331,0.23534388747975146,0.0
16.18479922318633,2.5775953419294897,55.89960575007986,0.4138950327834424,0.30419362508804665,0.0
