temperature,pressure,humidity,NaCl,KCl,is_defect
76.64313081789935,2.4323100815988963,31.508455921965812,0.697123028098824,0.39828012074753194,1
59.20030735018287,1.369246732270236,57.55778275792212,0.47353994950942435,0.26828799930464575,0
67.45363068424976,1.6910601116475505,40.6076309932897,0.5017403770249916,0.25008974364390535,0
60.23218274078074,1.334917894004209,46.21561729256447,0.3957103780547498,0.09776717303784188,0
49.23554703523759,1.5765977969481857,45.006628443672035,0.49798330448929784,0.2401953394661531,0
58.41795775152599,1.38307645386856,47.72110176170173,0.5226378176038348,0.235500932278168,0
61.219003568855996,1.250856524710723,49.45651843434878,0.4685928130415411,0.2509023626234112,0
75.14443269553227,2.014184739717211,19.776946598728607,0.6634234047337911,0.46361266901412324,1
66.78120014285412,1.4954263875402236,54.70608718231875,0.4157666211386807,0.29045563953656894,0
62.43250821913101,1.4871623645783005,55.37532519674271,0.5105183556770444,0.2506260932164893,0
55.80391238388681,1.5336921952539229,40.59465831669354,0.5435373322294201,0.19090090019658906,0
59.96964544230053,1.6536414433263475,42.05333884286319,0.49186481492154543,0.3246501552221602,0
61.005495233574834,1.3815288088695894,45.772468327976256,0.5322945210137946,0.1310501979623388,0
60.90933127529247,1.0576276177340986,47.32184931773287,0.5421148663506952,0.1872919506502198,0
70.76591228755778,1.4962582487108205,38.64969455643984,0.527484159314513,0.1951562460308007,0
62.31051737131635,1.7791367621579912,38.57707867150015,0.5050395536322403,0.28884683514657583,0
60.93383382238539,1.4042325087983192,47.6881495147494,0.6017936767590897,0.27948196156787,0
60.498256825438204,1.5734574626802682,39.539181836409554,0.43547192890268904,0.2509799808288814,0
74.28813335794071,2.742939132457038,35.265659016708504,0.7597215520167863,0.32287808324107564,1
78.98862304700407,2.352075000739355,36.57766001783347,0.7428771544003028,0.4233230037743293,1
52.96244152641089,1.2825508122274394,41.30314296270482,0.49150738211611344,0.28659490346171906,0
79.0494906656316,2.4627339363412166,24.404570785724992,0.7749228807090414,0.4665915576460927,1
93.86032338161932,2.9223017212033318,33.99336460556488,0.7013668126139125,0.41826934509100094,1
70.3837399178042,1.646374140857659,49.86550780507536,0.42497617254184994,0.23439640339736337,0
83.14369231166087,2.063444207581081,25.48200837207699,0.6944234245054843,0.3731789040016739,1
58.82706433312426,1.5359163563879197,50.68657271182364,0.5301895260138947,0.23209602769103405,0
54.48205341392114,1.5958883036172127,41.117504297535,0.5243154996675111,0.17855476967441364,0
59.55132152856387,1.3209307355273952,42.836130582058054,0.5053603981020067,0.3019006263657981,0
61.35789418597687,1.2006941489819842,35.12256114391431,0.4623068943154519,0.24590528102137535,0
58.54153125103362,1.6705547350244438,44.80490240311228,0.4474688339086099,0.22667129643986117,0
60.27862456144347,1.1266920097278768,50.909455464799805,0.46143998502253547,0.19215293013852644,0
69.23318498023833,1.9853432972691045,37.40544587454966,0.41154748481303005,0.22743485678281677,0
61.63463686882081,1.4360304953490313,41.08998253744482,0.44518898375657173,0.3456002734526349,0
63.731267830136105,1.7489359161473574,51.78291692913991,0.5149398890160881,0.3218184017121877,0
58.2567393279607,1.635828555087639,55.465989661049726,0.3798165699449735,0.2387253288332682,0
59.686604513634144,1.6650196529335268,47.04026423418378,0.451710868356802,0.19397910405318053,0
63.42513683690325,2.6243603234180277,33.77822337558561,0.7092702521612532,0.4636865690656086,1
61.94289302265482,1.5282514280174926,46.97710492694019,0.5372680362038937,0.2704842671873275,0
67.50379895317155,1.5190688398882617,44.65938287416024,0.459129593279283,0.3459303166938104,0
52.403150170229935,1.7001164636085957,30.352756549988662,0.4391709597932145,0.22274563850022047,0
62.93428546900135,1.312912259591081,50.51938671658129,0.5223696968534488,0.30598438892766905,0
95.19938103276124,3.055879403395835,9.72144316736538,0.681521510463998,0.36016001975237527,1
64.58930973527389,1.8550621785219024,38.72432314013302,0.5175582733813542,0.23277613956237736,0
61.24110293150168,1.806686740259265,42.24724034145756,0.5011597989278688,0.22224916492279453,0
52.18727071556729,1.4806752659970221,50.14706550477663,0.45895605387951566,0.22976023102898535,0
57.77248739299614,1.1937784994888556,41.606784693529484,0.5857953815566347,0.24939782235200342,0
55.68004615160092,1.6276783851216765,51.76101339433572,0.45741689128328034,0.23210047827933322,0
65.54351790291454,1.1160653687604687,43.063190177235946,0.4915870432756229,0.2492218455564853,0
61.80697802754207,1.4522135801660612,43.92166181226184,0.6538430185090252,0.2518787429667933,0
79.20851553209074,2.8034333045623723,32.83852862499256,0.6144226189031532,0.39858532174864564,1
61.615838570923906,1.1537597393110148,39.76939457468748,0.4778368267591049,0.2412676027159186,0
56.73335383713144,1.3267650303571,40.9751675957372,0.4988982567997865,0.2031703996878179,0
61.54416506299482,1.2256652605539067,43.756920731166616,0.47151505185371345,0.35012137338223986,0
64.770008817466,1.8224441256510848,54.95776651102367,0.5004391827449074,0.18869103210936583,0
70.8162736165273,1.235508408651286,46.15921046067424,0.594936749067762,0.20138508776325825,0
78.8888069166588,2.3994810973894896,31.68960946629363,0.7145164372731297,0.40390874941099536,1
56.75361227466996,1.5433551127525258,35.31623648748767,0.5054785790038929,0.29726558856179325,0
90.86843699697401,2.379749832440154,28.84178669191949,0.6987981535604205,0.33611428993026016,1
64.59158303001156,1.259359828922171,41.66575641524218,0.5995685209208452,0.2485891060531385,0
67.66369456501289,1.5571108149715314,41.21618011492037,0.3962679981226816,0.2402263678207013,0
60.07344097364599,1.8263713798178218,39.72446162259775,0.44590428156434336,0.20490036752784013,0
64.6783919657373,1.6332625001818424,37.33649720055035,0.4758843214531848,0.2779361918472243,0
81.83228822960092,2.6667649273462146,36.76842442833997,0.7157186171930412,0.3369641833996972,1
59.01825075457511,1.6224937588027204,48.02803116315656,0.4824610897199223,0.2904285503445058,0
74.10058747210049,2.5819972716876305,34.526852103966505,0.7143925581410011,0.406860608501682,1
78.68865766890781,2.450092050484912,18.084400360016183,0.783524045756476,0.43347336991726204,1
64.38681145287836,1.4594038725208687,41.419782818620796,0.597112279737815,0.26571693415657155,0
56.41588839698598,1.4398280505718348,47.04818059341997,0.4380205993737486,0.23939551650397872,0
59.867430622753915,1.4759237672092804,47.24736956416153,0.5662638045218519,0.2941143246299608,0
51.19595594009612,1.7437941579587326,40.24968251266937,0.5349407835140239,0.16723876439052834,0
73.00841557090197,1.3432492957751143,48.11703569139958,0.5150936690360506,0.2770660647004139,0
57.37122489159619,1.6724786944765517,38.88552490222218,0.5183755205270301,0.23672036833687943,0
60.92340152932454,1.5154961037037724,45.79044612661592,0.49252721534175053,0.3096793267738131,0
57.2484742307729,1.3684330892295726,46.16924012894799,0.4309204140768209,0.19720050940365783,0
73.16191032418695,1.5522501062467713,41.94307376305686,0.4274536054444388,0.14643114103309213,0
54.96991309250149,1.9148165339499947,42.09108983303973,0.5344582228537168,0.2250430524264817,0
78.68731861387832,2.7661012450103115,23.504447438527144,0.7054806217444742,0.46532796260706,1
62.29590039614219,1.315153371146339,42.25899850916613,0.3630429896931263,0.35608156536651014,0
60.488380492744156,1.4610183439294637,46.12169828389041,0.4616939584694665,0.3325286481616424,0
85.35420238413536,2.4269569772454744,31.90487983283434,0.7112220757370663,0.3723841644567979,1
56.774401226974376,1.609346713640276,48.23244768862885,0.4738934214990004,0.2168281921390256,0
62.35707778193202,1.5478809001070755,47.24317882257264,0.49778192722442194,0.28244409629519196,0
58.00181907192699,1.2765627076585995,41.50252389916179,0.5509461620044949,0.2471469354284422,0
61.83682753408089,1.173744836907811,46.47485727854411,0.48823630450137806,0.3549703760251255,0
81.62614881196134,2.322576480846011,20.670872002183458,0.6991379298221584,0.37371825771576844,1
56.0755084345888,1.3533934008952022,49.11391390417001,0.47983561040445305,0.39121102131976015,0
85.32000662239564,2.4466765816087053,15.764437314977103,0.7780802285451669,0.397561703289624,1
75.3944040422762,1.4721107448638,50.958537485535324,0.4612062588416758,0.23495870219838508,0
63.31065337260523,1.8231165647096463,31.984314560863506,0.5067962283609174,0.26340252137948766,0
76.5234720554022,2.3438953374398324,31.154631758493544,0.7619709082598652,0.3535069747027273,1
64.56792313116625,1.2525146723554854,37.51371177410678,0.6072912462538245,0.24793759355103984,0
83.58706115199388,2.7315081439442186,31.484263505793187,0.7246897664623395,0.3197508093773381,1
62.85445255346583,1.403387789663312,41.62532990604724,0.5799160903820517,0.2840871704407571,0
61.536497604383044,1.8197294341009433,44.759557463346134,0.4439124448572056,0.3063675044677743,0
85.00804830577124,1.7943231410674045,29.79655813509268,0.7738906451409983,0.42309277823469466,1
75.81423742919763,2.863056560545718,36.96843050652464,0.6553270820171553,0.3843875524398782,1
65.63282514773879,1.8022309860494694,47.468274238215756,0.5055443191414208,0.26994960787508476,0
72.8985466882716,1.445201383634139,42.192211268346874,0.4554625568223868,0.2852168104927039,0
55.90900558288846,1.8298961788647843,48.33134836021762,0.5479408153233836,0.26944094551318565,0
73.29679142083114,3.120998721905163,31.672373503074088,0.6939186495162591,0.40732890002384703,1
63.0394825485827,1.517178601258666,43.786506260873594,0.5225247861889017,0.2035890016325991,0
56.59007876001101,1.511604546961679,32.86803964732396,0.5069748898073729,0.2327447951590405,0
51.20630256788443,1.4016727628735905,41.83622485057481,0.5478966027607842,0.22821177515146904,0
59.135269700382885,1.1175490049160446,42.0179429601556,0.45580005716267796,0.29456719508026236,0
64.26216667398111,1.458376628545492,46.46357741070927,0.519158409487945,0.24792641110004263,0
65.94196636724043,1.6385837246063222,43.471904444658435,0.4750683052105774,0.2884984365667611,0
56.04762772277344,1.4283319695957555,43.00050468934432,0.5016951361841169,0.3524354128849425,0
66.33455574593312,1.778493060012866,50.44384827108336,0.5354676257227658,0.18653544473784478,0
59.72207664544772,1.6209030652710734,47.10095771447496,0.47382120057967086,0.251609254351842,0
47.641777499363556,1.4553595490730389,40.0242575907331,0.48352553498910067,0.1602904066725282,0
57.18766612052866,1.39034254070188,39.48865129772072,0.47334547989920833,0.23766377879427797,0
62.53917878144812,1.610348159982184,44.47090621251151,0.5685050926805185,0.26171296322283827,0
57.7055786856553,1.4563908209215253,49.4603379986586,0.4401721035691657,0.3896104433954981,0
73.94480084507603,2.643232683696645,28.48076095163292,0.6118647297502703,0.3911051209321226,1
63.501549397044954,1.5817305622961342,45.93208084872023,0.5387557560794543,0.2298467065981639,0
49.380521378450965,1.374656555082007,54.60183751072131,0.48996803505872843,0.25289320237133783,0
59.30205185922413,1.7047419092213962,48.51713958393654,0.5530071909335635,0.2549913157549884,0
56.73688010348805,1.489959076591651,40.16876840123373,0.4581954164890187,0.15454012705113784,0
64.2882981160101,1.3188535398274763,46.7335498880246,0.5259050851014988,0.2367727050647639,0
79.5167839860894,2.3871243233960717,31.227367820040467,0.7158547856411295,0.44894950728001876,1
88.1899447553976,2.212869370919554,40.56858058212161,0.6896409220110702,0.3159201119344336,1
53.8711716849883,1.538127118253005,52.17543699611117,0.4047662653267268,0.2113728944078882,0
54.732922184131716,1.504780608656991,48.659777512549226,0.35502430600657586,0.21121966976988044,0
67.61562038634828,1.7078223574840536,49.36098500036489,0.5661372233442568,0.21462238573529469,0
69.15729382927177,1.6416607694402128,37.60277888430138,0.47043576055990527,0.21963692929569578,0
55.00807280405854,1.3584748210355948,45.693225918550425,0.4783852410446335,0.3060483511807189,0
59.43835975154585,1.5530724698799256,50.96367582708207,0.5595542927386739,0.24942424559616774,0
62.91964092662982,1.4225738700420971,49.29792436171778,0.5627572894187451,0.30376107705909583,0
61.598909670712686,1.3146603382305377,42.33637250891548,0.5259396508725861,0.2449006672703161,0
61.12046240905208,1.4605323159385348,46.14537344102851,0.4748215190546141,0.3567793365038683,0
70.29758289186509,2.103782891838173,38.13163788356887,0.7064440439321457,0.4214116923930691,1
87.18625377216385,2.79425430910551,26.255378369035412,0.599206001214344,0.4193764881175852,1
62.58829510234561,1.0693314160257512,42.93889627487765,0.48173795112550766,0.2654863389568001,0
55.47841687447796,1.643637145141587,33.41928068515561,0.41265521543272227,0.19626694802835684,0
60.48060388470492,1.390663983082547,45.090084360222235,0.48930624162226805,0.29066402030322963,0
62.06899548725749,1.218962030639285,49.729348218420725,0.4862439285872477,0.2134071345792057,0
72.99605181244694,2.737155170690663,33.10604856889912,0.775396789694458,0.5281941402626755,1
85.1739262923932,2.8011873433134,28.58324787071299,0.6042931764751094,0.4057633667332955,1
90.39801537786063,3.1155986724479776,11.985294436381583,0.6593880533846659,0.4017714339617453,1
56.988939698191096,1.5864525901268312,53.02169554154298,0.5015879728290725,0.2705782859582141,0
62.78905153175931,1.651584369984724,40.322018506187874,0.45635055165553234,0.2666615267495011,0
66.38832447894212,1.1858247695863002,46.61487251808834,0.4485013862611532,0.22932881146817793,0
72.74103921837903,2.373337690459758,25.2600124599556,0.7526291912562149,0.4561744757256625,1
67.73752600665031,1.5964497905361315,40.24544635156384,0.5003681340711783,0.2693293114952596,0
60.33495358612436,1.422015258688111,39.08471907632806,0.4876832359410076,0.30151248469847836,0
63.19296229388687,1.5876951477619454,49.29007097651073,0.4730619581326952,0.2108823038749003,0
72.8667990162493,1.2495213111173762,43.17247031507367,0.5488020359677973,0.25714953174046085,0
59.72115461171147,1.5388215261906715,48.31025917379237,0.5299049577523733,0.20802362209911712,0
56.74199826197091,1.5574248330403648,44.51042376778548,0.5269217478608226,0.21187910246985428,0
63.95515973521523,1.6026211596352165,45.980657295119535,0.5831866416071737,0.23259213015913435,0
80.65536385221556,2.941136796172596,26.111812923030687,0.7778428582188914,0.36106570492657414,1
61.21669724661346,1.917688554573985,46.217651020931726,0.45117999756681015,0.32097278403989193,0
63.62883311949346,1.4867734770748355,44.38135526862582,0.401201835005419,0.2073033545769972,0
55.057044464245415,1.4876471600279741,46.47639970310434,0.5119928872924648,0.22190349430710368,0
57.04214305582085,1.274646506218039,44.69498014072308,0.5023039610816575,0.25161981068417894,0
67.7496720250877,1.1767378783126823,38.28936125757443,0.5271695413935905,0.29101491872544827,0
61.68801331037601,1.247967046965484,41.53874835367052,0.47302043896314344,0.20009526861154825,0
84.47525398704289,2.517064140808676,28.101931639860783,0.7134778077700412,0.46446827740619395,1
71.35346428902199,1.774569694935306,39.1388312328168,0.5842262417301726,0.21641396053709613,0
91.90199078346325,2.4229291857425683,20.501227249452217,0.7494442455720391,0.34326063067903123,1
66.23042596248814,1.5695352967076672,38.048890374232684,0.5757722404176124,0.31029092103580214,0
59.82657556306609,1.5450615844081883,40.95309589458623,0.46087007012907055,0.21859253001221787,0
59.62777042116917,1.3050941390658717,44.99843163694113,0.4588232514687075,0.3212313866038622,0
65.1128521600482,1.5506330476075962,42.01685470694135,0.56840396752443,0.26815021424030383,0
68.68367608005855,2.2375904489952863,38.04807139446929,0.6648704315325366,0.36316439391117966,1
57.09738275097639,1.1971059381638467,48.592087117358204,0.4699807153564447,0.22705615774875015,0
74.86693554102385,2.614439873638486,36.031878667412855,0.6580673310309522,0.3251604234792372,1
57.09159543025678,1.795386885223655,47.75942985911077,0.6101006962329808,0.2278705353612922,0
65.677828200903,1.52935860239711,42.98462005467485,0.5366773906752933,0.2981251442900051,0
84.0430613035599,2.175888093793211,21.50566962128407,0.7053514515224071,0.34599702545983335,1
65.52762966478991,1.8908314867500573,44.90063182315844,0.562614183097832,0.2992699855725025,0
66.3577754749708,1.5925182585707902,44.018596743060314,0.5549491678720982,0.24217613119384207,0
75.3111803629963,2.55156820353298,31.036348150084596,0.6965518512176522,0.46824945473370894,1
79.2051825446345,2.2248497570427235,38.09593051260909,0.6350627981062431,0.44235785505837905,1
54.376789540810655,1.3474550442867572,45.55686300920026,0.44607436293177016,0.17831349875948857,0
60.3223720740506,1.5183504968896746,50.90064086870764,0.5765167282177206,0.3318605822351427,0
61.90098925502981,1.568757576309977,60.760283672560426,0.5821770754560265,0.28648864685170977,0
52.575510157750486,1.2704617220368666,47.92157083217655,0.4889943134372586,0.2095054950455296,0
59.83436513563102,1.5607637191209751,42.7702814306942,0.43405157508487446,0.32182147597794336,0
82.64983086452573,2.432252615854436,23.403071418306965,0.7108566084644966,0.3659524126596939,1
60.960245582450156,1.5584385456652747,38.027524655703694,0.433171574984254,0.2149355214604225,0
65.4039036277731,1.3483009330599862,34.589506484055065,0.4638017634766106,0.2843428955506128,0
86.4465420906408,2.094314152166386,34.37067405794333,0.7282150533664581,0.32976297988692416,1
61.119570670323306,1.4280740655095074,50.400280295696554,0.5233975211065925,0.29971494133438115,0
57.60625689168261,1.6659464835758349,41.850577238180946,0.4810710128393423,0.3244799704723825,0
57.27540456595525,1.5460141518382804,50.04735894297984,0.5318802906115604,0.3157037490762302,0
81.53277639934264,2.5500373325390164,4.857258288087831,0.7766222250023077,0.39122142068614757,1
