batch_id,stage,temperature,pressure,humidity,NaCl,KCl,defect_prob,is_defect,defect_prob_realistic
1,Mixing,23.14079027874968,1.1531990397272485,49.01174932571014,0.24753588006957195,0.29273173894738713,0.43,0,0.2
1,Mixing,24.012838459884037,1.3322437784314956,47.762909205599755,0.2237698957267113,0.11621441499757325,0.58,1,0.2
1,Mixing,24.849493155604183,1.2659988736941277,55.703705862948844,0.20258052771233662,0.1334055787149803,0.64,1,0.2
1,Mixing,24.740722819941023,0.9998312771294524,57.69594466474874,0.5307379717155827,0.21397204599384748,0.05,0,0.0
1,Mixing,24.88520090122332,1.110469661138604,58.31894121430228,0.4847553414056674,0.24732312111611013,0.05,0,0.0
1,Granulation,36.26047575247673,1.8764901072645817,37.067733603767614,0.34644989175928687,0.23962727659281094,0.05,0,0.3
1,Granulation,43.33105933353884,2.1834688757066836,49.453291602654176,0.42415469006549106,0.29518261441941446,0.05,0,0.3
1,Granulation,46.35291431546929,1.9593210370013427,41.490886980872084,0.20265616993172536,0.18414374293230407,0.75,1,0.5
1,Granulation,38.14311652426904,2.0490175024017683,53.824110260573704,0.4751285530514586,0.12684040707897096,0.71,1,0.3
1,Granulation,39.30818864340175,1.9651940024165566,43.490805400401584,0.587948797555853,0.258699283196197,0.05,0,0.3
1,Drying,78.27331701374686,0.952344699736258,13.168059661149039,0.22575607934033107,0.28914855380698284,0.26,0,0.5
1,Drying,68.55552142984519,1.049736048658175,6.109840739520838,0.5685609828821615,0.15334902380205534,0.39,0,0.3
1,Drying,68.893518591275,1.09914112772564,6.306225877387107,0.3299850937427209,0.3029941562760417,0.05,0,0.3
1,Drying,61.20545965207802,0.906673169146347,8.110856471290736,0.25736944996670724,0.1371121670588896,1.0,1,0.5
1,Drying,61.80632789044092,1.0357006043361796,12.455621032149038,0.5451072584153791,0.21502953300562394,0.05,0,0.3
1,Pressing,28.80668988166488,2.9916769999883157,45.21147615084051,0.4867233215579389,0.11483214252181735,0.99,1,0.3
1,Pressing,26.278241729457157,2.807505191493098,46.69137214030776,0.28394725946115323,0.22178562173991662,0.41,0,0.5
1,Pressing,27.33281978600694,2.33128172035469,36.38724620980465,0.2746447279411068,0.18174900117004408,0.71,1,0.5
1,Pressing,25.315960075858875,1.8691175978035732,37.38715868329279,0.37644432217605334,0.13896861841364946,0.25,0,0.3
1,Pressing,24.461408329042758,2.9175213576056143,47.2484520989952,0.4011455686050618,0.146747477961389,0.36,0,0.3
1,Coating,56.74444252064413,1.2202094374927077,70.50147044875649,0.31219671403282007,0.263242862297091,0.05,0,0.0
1,Coating,54.191260048516654,1.1834706179494454,58.56167381714902,0.5795441576311818,0.1733934396399843,0.93,1,0.0
1,Coating,51.84445911681126,0.9886757950575084,67.61975535223556,0.4919136028256145,0.19118356398810585,0.77,1,0.0
1,Coating,50.35750766717532,1.2185958888496973,62.81650823037244,0.5739516910230621,0.1282117107163422,0.38,0,0.0
1,Coating,40.21476090840645,1.344503835839133,64.39867748268186,0.6142237170385042,0.18698127150683475,0.42,0,0.0
1,Packaging,20.93547041588797,1.022804308055653,53.696230117548915,0.33830868909695905,0.2916903884241807,0.05,0,0.0
1,Packaging,22.92039180985448,1.0285755563789265,53.43395682468667,0.5118336148624655,0.22125091732360092,0.05,0,0.0
1,Packaging,23.513555513170903,1.1633351505266982,51.21506828745838,0.47756878808756875,0.138700994773572,0.4,0,0.0
1,Packaging,24.899080241489216,0.9462908030433657,54.104776619702115,0.5784599027507895,0.10820666465114097,0.3,0,0.0
1,Packaging,21.649574415852086,0.934578937052194,42.152463888629086,0.37925585483100416,0.1844224049291086,0.3,0,0.0
2,Mixing,25.819128499122673,0.9969738692221045,51.221642491267005,0.534452406524112,0.17447773188893678,0.36,0,0.0
2,Mixing,23.80805708202249,1.221514562507289,56.49725638757283,0.5759933172018159,0.2642647768084039,0.05,0,0.0
2,Mixing,26.5021026799975,1.3819754045645654,59.376535792545624,0.21525873170554422,0.24602999635355147,0.36,0,0.2
2,Mixing,23.308486701919765,1.3698154215453917,47.56328262032905,0.31550518227785607,0.14331938352335802,0.26,0,0.0
2,Mixing,23.29001648418742,1.1036689376444442,56.08491988356451,0.25928073641990773,0.21359149436701458,0.35,0,0.2
2,Granulation,36.86348391510688,1.9785694202688193,47.538978564366275,0.2904361868688605,0.2910053888448725,0.05,0,0.5
2,Granulation,40.27626514484448,1.8872512098044139,49.82180905042599,0.353791954581875,0.10431271742307585,0.56,1,0.3
2,Granulation,33.9879814866105,1.6644540782089066,51.39434168849926,0.3249947238866273,0.21050780545705897,0.05,0,0.3
2,Granulation,40.37779766925715,1.562896902636046,50.76287361466858,0.6132151461961957,0.09369104579237693,0.52,1,0.3
2,Granulation,43.51413753268003,1.7299015164585534,44.97057917253058,0.3011105231380874,0.17694710273177577,0.95,1,0.3
2,Drying,80.73485039592214,1.068527952579791,8.821172520584188,0.49295496328478666,0.12572451061293977,0.37,0,0.3
2,Drying,76.2679434711793,1.349879598993524,7.679806698128973,0.47182169409695407,0.2440125224710244,0.05,0,0.3
2,Drying,75.06342773398438,1.364659330516516,7.328584445739614,0.2999520798566408,0.3108281949452346,0.05,0,0.5
2,Drying,66.12919489390676,1.1139455133745824,12.93338639054396,0.33954081554304,0.2160829874651904,0.05,0,0.3
2,Drying,65.69568250016674,1.2220606401972078,14.852375219886454,0.560180826973398,0.19104093001073966,0.44,0,0.3
2,Pressing,25.854688916542695,2.7223469760579784,43.214766371824716,0.28818039833009435,0.21541917723427173,0.27,0,0.5
2,Pressing,24.267886646467943,2.080676794408882,45.92577025798677,0.4775885827062791,0.20001976844755812,0.05,0,0.3
2,Pressing,29.216757088878747,2.588478467226982,34.018279302081744,0.5484217556674577,0.16149655016727235,0.82,1,0.3
2,Pressing,27.402853836048717,2.1700553890912,40.146300463783675,0.3775951765785609,0.20520484067676265,0.05,0,0.3
2,Pressing,23.717166277950767,2.791341718940786,39.140716444510915,0.5831834504149984,0.23923687909793032,0.05,0,0.3
2,Coating,45.20076274793403,1.3730893687228831,61.49210512544223,0.2032352219503816,0.1817060379602888,0.77,1,0.2
2,Coating,43.63338446721391,1.1481869224897359,62.443539475142025,0.5001443787415585,0.22071038332247195,0.05,0,0.0
2,Coating,40.87797150835274,1.1664430622078499,64.24947552579313,0.26091030438757046,0.27491615694456095,0.38,0,0.2
2,Coating,60.25823563042628,1.0449350207048276,53.613327676062845,0.3045414924260733,0.2919616280156901,0.05,0,0.0
2,Coating,62.72495607584417,1.3050523931344993,64.38974960591655,0.46813437202646596,0.09153547129121416,0.36,0,0.0
2,Packaging,20.502188876674317,1.0998377373680737,48.126074956119446,0.21669487456407227,0.2580032953080118,0.76,1,0.2
2,Packaging,19.793088298511012,1.003852062059196,54.51252460370857,0.4653627662956081,0.18067058634444094,0.34,0,0.0
2,Packaging,20.202748102376653,0.8830537682687042,42.792895968935106,0.5802646792424544,0.15769224085404437,0.39,0,0.0
2,Packaging,25.993520297049457,1.1068734613014153,52.26742324274544,0.4962900331766147,0.28302514888115776,0.55,1,0.0
2,Packaging,24.5309000261696,0.9765793817483929,56.234989878327156,0.4027803746820796,0.23687814028304588,0.05,0,0.0
3,Mixing,22.429428800715762,1.3985042893956094,52.09395016184545,0.5300346362389587,0.12029596899476905,0.38,0,0.0
3,Mixing,21.55800303338977,1.0877825401281478,48.12549059047599,0.44524033256325735,0.11397345841871538,0.26,0,0.0
3,Mixing,26.989600489632387,1.2390910616507576,54.554073313184695,0.5157990182180143,0.12762567442167475,0.39,0,0.0
3,Mixing,23.15687154244465,1.294810814574385,52.823921978927565,0.27296058155220587,0.19029772549696022,0.64,1,0.2
3,Mixing,27.649440555050692,1.0368421948546216,54.42139940977182,0.40544125655256735,0.25225088797119977,0.05,0,0.0
3,Granulation,40.44871861411314,1.488759769437575,48.43651741922708,0.3691578318261978,0.16768006677808317,0.7,1,0.0
3,Granulation,38.052496672842345,2.0568665485155493,44.129881735836435,0.4066231385469425,0.2683003539297195,0.05,0,0.3
3,Granulation,44.87404803634631,1.877208438419925,49.105139200311775,0.4692704100549896,0.1476805413412451,0.67,1,0.3
3,Granulation,44.42908980665394,2.0096825015993667,51.19014348075354,0.5577550601787465,0.2921406237795883,0.05,0,0.3
3,Granulation,36.00007725643447,1.781591680022814,40.48531207038614,0.3402405375044179,0.2730370388002027,0.05,0,0.3
3,Drying,62.204063574828204,1.2788472777967423,12.455895219796446,0.4947915090967936,0.23662919046890787,0.44,0,0.3
3,Drying,66.50945691724691,1.105996924033014,4.94817334205355,0.2561106369584434,0.17566871830197786,0.81,1,0.5
3,Drying,68.91632851299245,1.1567328021334977,15.666905981625884,0.3849650064837653,0.11101733816290237,0.44,0,0.3
3,Drying,75.88598102480948,1.2118221826994788,13.32522384983889,0.24269430885186952,0.14316929446453686,1.0,1,0.5
3,Drying,61.13504659636431,1.1768197239899276,7.58155151626131,0.24063302888221527,0.31475628223860874,0.25,0,0.5
3,Pressing,28.95285543233375,2.9547250606199724,48.79609548980057,0.2867877193350358,0.1057604965849922,1.0,1,0.5
3,Pressing,27.2079052539286,2.1234522752629137,52.2599036452445,0.5082220229552109,0.11232988422718605,0.44,0,0.3
3,Pressing,25.759047889265876,2.5926805709210035,42.28787997664122,0.6327957733303126,0.12417971825398723,0.42,0,0.3
3,Pressing,27.656308708901122,2.687524475036672,36.86639255583143,0.2040528567922454,0.1679708834971657,0.9,1,0.5
3,Pressing,25.10032271750366,2.5138569307511163,45.00372754371737,0.3333058685788865,0.2453715596142283,0.05,0,0.3
3,Coating,48.214549773396065,1.4645412667992435,51.64449512004236,0.25261837604559717,0.22626071259775238,0.43,0,0.2
3,Coating,55.42223897594073,1.089154823495579,56.352726915834836,0.4944021146874688,0.26416281551333476,0.05,0,0.0
3,Coating,48.44339001791449,1.0726060672277204,61.96114849847454,0.33989876994338364,0.23343424440253663,0.55,1,0.0
3,Coating,38.651751886945085,1.0532381921170186,49.01978394540862,0.35332804724828276,0.19127260461551224,0.26,0,0.0
3,Coating,41.49203683054493,1.3074442560211565,51.724849663900834,0.4853875972903855,0.30852576946063814,0.05,0,0.0
3,Packaging,21.594304074230124,1.0450018331667887,55.63924221438203,0.48744159775457363,0.2655039921427742,0.05,0,0.0
3,Packaging,22.766415205118705,0.9987338569862226,49.95824583530576,0.5150271271231556,0.1575168720689795,0.35,0,0.0
3,Packaging,22.00587307620661,1.0307310384481256,57.9277902561367,0.2510269782558999,0.13839148832768225,1.0,1,0.2
3,Packaging,22.54653768403777,0.958620488967564,43.046622054267885,0.4689682374654481,0.11145340119984037,0.42,0,0.0
3,Packaging,23.292815170300216,0.9741779783277491,49.704303233326485,0.4162434661488073,0.25947565916721743,0.05,0,0.0
4,Mixing,23.322658496018402,1.4101256436070724,49.51873357965808,0.4361942788793371,0.15559020543058405,0.31,0,0.0
4,Mixing,25.109952376163136,1.041797620506829,51.88890088256268,0.363532336932001,0.21098199671260537,0.05,0,0.0
4,Mixing,22.25053278275941,1.3283763872702483,47.71358246148252,0.5136446678383089,0.2678035000288173,0.05,0,0.0
4,Mixing,27.59045383939663,1.3064959275678873,56.09266859315025,0.4100538576905097,0.1243372453049504,0.35,0,0.0
4,Mixing,26.882419722055815,1.216957661947613,53.94471393409745,0.2798864151774355,0.28101014531550467,0.38,0,0.2
4,Granulation,33.36567309336219,1.8040755830525559,59.518663413846724,0.22173898147855503,0.30070443984683437,0.28,0,0.5
4,Granulation,40.89668235828512,2.1959399287970536,46.64950358021848,0.29583683615526674,0.1508532880713291,0.69,1,0.5
4,Granulation,35.99376469102758,1.963117096804341,44.18257784641502,0.6387382151704764,0.26113715879784966,0.05,0,0.3
4,Granulation,44.27131607954976,2.1222041330135935,44.17208316022258,0.27569403100238676,0.21244695099105956,0.73,1,0.5
4,Granulation,40.8748738081802,1.7537517323481486,53.03429222420555,0.35161816648333477,0.26030612542115344,0.05,0,0.3
4,Drying,72.60085419618005,1.0800321439597862,8.247803427185408,0.2473004934956221,0.11647286217055199,0.65,1,0.5
4,Drying,59.88345628032215,1.2718051469393168,17.570805642724952,0.4501557660888989,0.3034591627314932,0.38,0,0.3
4,Drying,75.9655797508823,1.1031800417899014,14.645873825010131,0.497606527074133,0.16036592134451272,0.39,0,0.3
4,Drying,71.05077182661078,1.286454135554433,5.889235651514182,0.24508447466663563,0.12209954229149635,1.0,1,0.5
