temperature,pressure,humidity,NaCl,KCl,defect_prob,is_defect
34.483570765056164,1.1162410862512808,35.68253197517533,0.4865775592530074,0.2493394947256088,0.0,0
31.308678494144075,1.142774066464224,39.84398255530458,0.5010720749878663,0.23992699479248808,0.0,0
35.23844269050346,1.1103790039500019,40.090084360222235,0.4917381944927727,0.24655250085092675,0.0,0
39.61514928204013,1.134601923518048,42.36315172921703,0.5035601254377658,0.264294634550354,0.30552090234730594,0
30.829233126383322,1.0553192666523106,33.16570818359587,0.5135754906786644,0.27555713310061025,0.35985892657309565,0
30.8293152152541,1.1606646853686469,42.962836369236655,0.5451146345899416,0.26140974661727145,0.0,0
39.896064077536955,1.1500602737681112,30.0,0.510365228838829,0.25203446416943537,0.6500410248884206,1
35.837173645764544,1.1091455684465903,36.850577238180946,0.47243122879691224,0.27996023540608855,0.06091639638265562,0
29.65262807032524,1.1829622834216202,37.558630787742274,0.5542020353948548,0.24374327053896955,0.0,0
34.712800217929825,1.196878506881328,43.166634130356194,0.49488729599154885,0.2706183867673381,0.040929730917160664,0
29.682911535937688,1.0696220067815512,40.113154263384345,0.5182383871868611,0.24423874403297444,0.04609681890038084,0
29.671351232148716,1.1118637610716893,32.97218473071857,0.5333960952082214,0.25862045916021786,0.3425704968381327,0
33.20981135783017,1.111542882510635,35.07503437091492,0.5259883125520834,0.24772874870419098,0.0,0
22.43359877671101,1.1030048449445566,40.99340004773703,0.5528253864256443,0.2488829563469438,0.0,0
23.375410837434835,1.1914737420965873,39.604663290677216,0.5343700943017828,0.2424522696507558,0.04114942960016607,0
29.188562353795135,1.1403086930613597,37.104379451821266,0.4941607126090868,0.2768970806236139,0.0020770920281947304,0
26.93584439832788,1.1367742579344693,37.595831052440104,0.5853568652197498,0.2353414792378293,0.0,0
33.57123666297637,1.0498068817796622,43.48083998579644,0.525830003900147,0.23519535494902583,0.022915896956272087,0
27.459879622393945,1.1817709015104612,37.41153713565393,0.5155797932013548,0.29241987131690217,0.06425963705042648,0
24.938481493323543,1.0880370802573263,39.559543779854636,0.5489177626916671,0.26955695129308666,0.08972624241961061,0
39.32824384460777,1.1529966315133162,50.0,0.5274835283779021,0.20229772602613927,0.3772420731209129,0
30.871118497567323,1.1638688468979095,32.881586815580384,0.5319768457881798,0.23869482521579194,0.33020487131777837,0
32.337641023439616,1.2180329297919326,30.740786342126707,0.5947655199580206,0.2137602132487589,0.3680503352384887,0
24.87625906893272,1.0845589800440443,43.91794832399303,0.5117463571523486,0.2309861861316949,0.003239567506169055,0
29.278086377374088,1.0,36.606784693529484,0.5104671731794781,0.2,0.03827187471875079,0
32.554612948549334,1.1591924772376847,38.4088123612869,0.5234973553603739,0.24726020844612115,0.07388601476510374,0
26.245032112888488,1.2400255590755427,36.09421810934443,0.5521454780674312,0.22716116361677377,0.012274934089715635,0
33.87849009172836,1.2119473176469717,38.700999296162436,0.47480397909428806,0.2511981051359288,0.08724064142428582,0
28.996806550405974,1.1604829707637312,47.992690560481705,0.46103332325570484,0.2174975748223495,0.014768902091144204,0
30.541531251033618,1.1254181907183975,44.0106422930906,0.5023865418813956,0.2516582370634408,0.0,0
28.991466938853016,1.1903561298318655,44.311117559434884,0.47098231122822143,0.24170167443759347,0.14117115922811557,0
41.26139092254469,1.1013226900147766,32.91886472103677,0.5072550595742309,0.28003905930377193,0.7472816713783814,1
31.93251387631033,1.173817888467811,34.24423131723565,0.5350749908838788,0.2782271372349125,0.32521825328592047,0
26.711445355220498,1.1752735079583312,30.0,0.4932775340934321,0.26570691206020564,0.272935045251888,0
36.11272456051594,1.2030104953749439,35.95309589458623,0.47719520269655974,0.24346772438677575,0.0011589215526204705,0
25.895781750144888,1.2879830019455538,44.78351593192829,0.5220801148514604,0.2897076079052059,0.2752392450997633,0
33.04431797502378,1.1696207983589382,42.58473257874186,0.5458763045384551,0.2189392944432036,0.0,0
22.201649380601122,1.124551818714625,38.89243368523938,0.4691507968445016,0.22192882740872674,0.08435355164049929,0
25.359069755507846,1.1487212843904002,39.888498581409735,0.5446069719491795,0.2483243380022187,0.030927817848896224,0
32.984306179345616,1.061546204755544,36.55557228712297,0.5445191861121498,0.2950807621784224,0.199283820550742,0
35.69233289997705,1.115264343445547,41.02379441200892,0.5486225530646989,0.24595322186259824,0.006176460092054651,0
32.85684140594985,1.1295358780943447,43.82939139740307,0.5565544064461506,0.24633509513581436,0.0,0
31.421758588058797,1.1237955801032702,31.920566062947636,0.5860604177397885,0.22116179287776383,0.28703890934979537,0
30.494481522053555,1.1576177436016861,41.49823843918674,0.5093172385414284,0.26891859170540755,0.006219238345385711,0
24.607390048162863,1.10887900338089,44.662174354773335,0.5232871474023357,0.2690635250865871,0.0,0
28.400778958026457,1.2060515333662234,37.92449855518315,0.5075068470025592,0.2657815040279982,0.0060099279373027545,0
29.696806145201062,1.1500103532459098,43.50350306060292,0.5200593053426743,0.23741558654305275,0.02254061681658999,0
37.285611131094576,1.1495349839430693,50.0,0.5659862006690893,0.2358658646325399,0.010484303178724407,0
33.718091447842305,1.133605264174354,39.47828603506554,0.47964956548207993,0.22413755499190058,0.12287709670023907,0
23.18479922318633,1.157759534192949,41.96653525002662,0.49416850983503274,0.2516774500352187,0.021687380467426767,0
33.620419846973974,1.1912549132333816,36.309714581693044,0.5613154280951369,0.22839185341442997,0.0,0
30.074588597918417,1.106643489214455,40.906255813010254,0.5506010952070627,0.22645166989501422,0.03184350791977016,0
28.615389998470206,1.1170941755462371,42.301358124911516,0.5091060505954876,0.2415261856617865,0.0,0
35.058381444204336,1.1348136985611668,40.97421170135069,0.5456320600336216,0.24021687649631568,0.0,0
37.154997612479754,1.0827064538263391,34.90152340145572,0.530236475274761,0.23924042942356089,0.24477740860725017,0
36.65640059558099,1.109037107013925,41.03180885662725,0.5650082382700297,0.25932889193680525,0.021677080523626466,0
27.803912383886807,1.126188956322767,47.31097969358818,0.5222352878148032,0.25158095604300557,0.0,0
30.453938120743928,1.1937194590356364,42.24317882257264,0.5507689634161775,0.24423687938977764,0.0,0
33.65631715701782,1.1631280664500963,44.80993594535921,0.5992603573147786,0.25366025856622965,0.023901890759614172,0
36.877725635611796,1.1596794955683771,38.81494014993686,0.537942974651424,0.23016945917790735,0.0,0
29.60412881077355,1.1925448981083986,43.749501197118555,0.5214798449738454,0.25210557247819354,0.006991067925910544,0
31.071705116680914,1.14313141058003,41.39633919108263,0.5416734095566293,0.2530120498568927,0.011924946283652708,0
26.46832512996986,1.1695232424964443,35.24544635156384,0.5090415742538835,0.2199390628128504,0.044278854084752246,0
26.018966879596647,1.144838912353375,41.59260502399437,0.591639031165742,0.2699138750874072,0.08908423932334258,0
36.06262911197099,1.1632681174699813,35.041516682798445,0.5254021311308794,0.23237132589546008,0.0,0
38.78120014285412,1.1208620671194207,36.83559862557604,0.5118120003932346,0.2518061959841287,0.2973763071968475,0
31.63994939209833,1.0280591420861784,40.94664153646187,0.4949293298493989,0.2732882348107054,0.0,0
37.01766448946012,1.1432860418906847,41.48622136690062,0.5529166057481931,0.2685135351542774,0.021687484298048114,0
33.808180125238174,1.221137406804997,34.05383767461436,0.5460156223848321,0.2506866677713767,0.3107834385466809,0
28.77440122697438,1.1963107701120794,45.26992885591438,0.5050793688575772,0.24275001994235862,0.0,0
33.80697802754207,1.1982698742295586,42.86003139150237,0.5372935403536727,0.26895023817151137,0.0,0
39.690182832329846,1.2118065360903107,36.476357821945584,0.4747433209536143,0.2634938995561724,0.3441774572407976,0
31.820869804450243,1.1544328795480718,32.31207601775412,0.5255491172521947,0.2376326995991174,0.34939307912032547,0
39.82321827907003,1.1598657853702796,39.275477104592845,0.5335826905623009,0.2341021270599662,0.32296020907997647,0
22.0,1.1191174052282824,37.7702814306942,0.5712198942867767,0.20855289636608004,0.04588840988975687,0
36.10951252187612,1.1341963571986475,40.56570228526511,0.4968754359181393,0.25308063683367177,0.0,0
32.435235341190854,1.180788557488557,38.184416694222165,0.4816494211359303,0.24834604509963204,0.0,0
30.504963247670663,1.2101942218584407,30.0,0.49313716117224876,0.27272382749285085,0.2460842466685386,0
32.458803882677515,1.1430276862159499,38.05826530849421,0.4799029449905524,0.25718110186960735,0.11794587918703298,0
22.062155426995538,1.1274905367574293,38.471904444658435,0.5600997207327695,0.2766845838834538,0.0,0
30.90164056081244,1.1500263979428298,43.1683051238703,0.5664591788507212,0.23605271544167658,0.09243315344832752,0
33.78556285755873,1.1800603374464556,36.50900162694475,0.5296064973384649,0.2727630066193524,0.0,0
39.38947022370758,1.0778072591933228,48.39337336686283,0.5566388483705544,0.2394216724179069,0.3136830059606251,0
29.40864890863176,1.035190952343138,30.441797246741217,0.5240187514174071,0.2655519212358454,0.3783427353606893,0
27.95753198553406,1.1224731575254208,46.55583748901312,0.517146650568977,0.22082483214938614,0.029954487963190453,0
29.491214782077318,1.088964378704292,38.87840514560948,0.5100088714283871,0.25470270598732375,0.008783685624588967,0
36.57701058851037,1.1245929901176344,44.29792436171778,0.510688270258673,0.2103062411710818,0.0,0
33.64375554829842,1.1426109840591263,40.399007420293664,0.4735659533107291,0.24465725028116492,0.030911540571614812,0
29.351198981164806,1.1273375795488492,45.697777680127345,0.5279276429082201,0.25880707987755824,0.0385025054458793,0
34.56633716556678,1.2226233767235373,38.063190177235946,0.5187899826935787,0.23958062897537807,0.07530736203874733,0
32.4853877467402,1.1663372382301158,34.50689787411094,0.5423608217223362,0.22899124742488064,0.2780575004760914,0
36.84322495266444,1.1650237179805414,47.10252143635532,0.5228057048931584,0.2669223693859187,0.0,0
28.489734530613237,1.18111035720217,39.43259677058929,0.5151188889529272,0.24793074420306152,0.0,0
30.361689267011158,1.0930583441109614,41.10779236812105,0.4938642090997711,0.24020858705938658,0.0,0
30.039459234339212,1.2019555893710134,46.17375957022398,0.5221645971046529,0.2508379184230855,0.0,0
24.682425259339407,1.146211785673227,34.840223789527826,0.5421471169244849,0.3,0.4799561620418367,0
33.48060138532288,1.1835240308620605,42.97745448819629,0.4856998302674842,0.27307005699563086,0.033656684611648426,0
33.30527636089945,1.096407138347992,37.050526217685544,0.5226242126104222,0.2732514733637568,0.01525427023533765,0
32.025567283212304,1.0723120616991966,39.33915322177814,0.5269912885458845,0.2587109263798473,0.0,0
30.827064333124266,1.1908944829012513,40.36139482692145,0.4984580564914521,0.25332970545154293,0.0,0
24.92314628974793,1.1688204763048757,32.49889069276532,0.50236431085276,0.20207835423339168,0.3702823798753982,0
29.896773386173205,1.1048974222821244,36.10581478589783,0.5269183254629864,0.23642039307073737,0.010036927037919474,0
30.286427417366152,1.106516845936265,46.7553644620657,0.48599736945122135,0.24038851173595052,0.0,0
27.988613653891903,1.2062717392207385,44.43095594292398,0.5304977114574818,0.21250215871904934,0.0,0
31.193571441669953,1.0905294053566335,39.686802113363825,0.493139368790224,0.22685168419569132,0.0,0
34.02025428407269,1.2321336476627982,41.21561729256447,0.5518856107909965,0.21038327058154732,0.0,0
41.43092950605265,1.1049689632676065,38.528787471817715,0.590134832361649,0.24923352328605256,0.32814553301425425,0
